file_name,IR_ID,X,Y,Z,Distance
6313-66125-0026,104,0.5,1.5,0.3,1.6093476939431082
6313-66129-0000,64,1.5,-1.5,-0.3,2.142428528562855
6313-66129-0001,129,1.0,1.5,0.6,1.9
6313-66129-0002,213,1.25,-0.25,0.0,1.2747548783981961
6313-66129-0003,51,-1.5,1.0,-0.3,1.8275666882497066
6313-66129-0004,83,1.5,1.0,0.0,1.8027756377319946
6313-66129-0005,117,-1.0,-1.5,0.3,1.8275666882497066
6313-66129-0006,213,1.25,-0.25,0.0,1.2747548783981961
6313-66129-0007,27,-1.5,1.0,-0.6,1.9
6313-66129-0008,214,1.0,-0.5,0.0,1.118033988749895
6313-66129-0009,101,-1.0,1.5,0.3,1.8275666882497066
6313-66129-0010,102,-0.5,1.5,0.3,1.6093476939431082
6313-66129-0011,225,1.0,-0.5,0.3,1.1575836902790226
6313-66129-0012,152,0.5,1.5,1.0,1.8708286933869707
6313-66129-0013,203,1.5,-0.25,-0.3,1.55
6313-66129-0014,89,1.0,-1.5,0.0,1.8027756377319946
6313-66129-0015,69,-1.0,-1.5,-0.3,1.8275666882497066
6313-66129-0016,181,-2.0,-1.5,-0.6,2.570992026436488
6313-66129-0017,199,-1.5,1.25,-0.3,1.975474626513841
6313-66129-0018,243,-1.5,1.25,1.0,2.1937410968480306
6313-66129-0019,250,0.5,-1.0,1.0,1.5
6313-66129-0020,220,-0.75,-0.5,0.3,0.95
6313-66129-0022,146,-1.5,0.5,1.0,1.8708286933869707
6313-66129-0023,7,0.0,1.5,-1.0,1.8027756377319946
6313-66129-0024,17,1.0,-1.5,-1.0,2.0615528128088303
6313-66129-0025,13,1.5,0.0,-1.0,1.8027756377319946
6313-66129-0026,2,-1.5,0.5,-1.0,1.8708286933869707
6313-66129-0027,118,-1.5,-1.5,0.3,2.142428528562855
6313-66129-0028,127,0.0,1.5,0.6,1.6155494421403511
6313-66129-0029,111,1.5,-1.0,0.3,1.8275666882497066
6313-66129-0030,206,-2.0,0.75,0.0,2.1360009363293826
6313-66129-0031,41,1.0,-1.5,-0.6,1.9
6313-66129-0032,234,-0.5,1.25,0.6,1.4739402972983675
6313-66129-0033,234,-0.5,1.25,0.6,1.4739402972983675
6313-66129-0034,25,-1.5,0.0,-0.6,1.6155494421403511
6313-66129-0035,163,0.0,-1.5,1.0,1.8027756377319946
6313-76958-0000,190,0.75,-0.25,-0.6,0.9924716620639604
6313-76958-0001,24,-1.5,-0.5,-1.0,1.8708286933869707
6313-76958-0002,167,-1.5,-1.0,1.0,2.0615528128088303
6313-76958-0003,96,-1.5,-0.5,0.0,1.5811388300841898
6313-76958-0004,82,1.5,1.5,0.0,2.1213203435596424
6313-76958-0005,207,-0.75,1.0,0.0,1.25
6313-76958-0006,35,1.5,1.0,-0.6,1.9
6313-76958-0007,50,-1.5,0.5,-0.3,1.6093476939431082
6313-76958-0008,165,-1.0,-1.5,1.0,2.0615528128088303
6313-76958-0009,130,1.5,1.5,0.6,2.2045407685048604
6313-76958-0010,245,1.0,0.75,1.0,1.6007810593582121
6313-76958-0011,76,-1.5,1.5,0.0,2.1213203435596424
6313-76958-0012,126,-0.5,1.5,0.6,1.6911534525287764
6313-76958-0013,21,-1.0,-1.5,-1.0,2.0615528128088303
6313-76958-0014,209,-0.25,0.75,0.0,0.7905694150420949
6313-76958-0015,198,-2.0,0.5,-0.3,2.083266665599966
6313-76958-0016,101,-1.0,1.5,0.3,1.8275666882497066
6313-76958-0017,193,-2.0,-0.5,-0.3,2.083266665599966
6313-76958-0018,25,-1.5,0.0,-0.6,1.6155494421403511
6313-76958-0019,91,0.0,-1.5,0.0,1.5
6313-76958-0020,93,-1.0,-1.5,0.0,1.8027756377319946
6313-76958-0021,63,1.5,-1.0,-0.3,1.8275666882497066
6313-76958-0022,90,0.5,-1.5,0.0,1.5811388300841898
6313-76958-0023,116,-0.5,-1.5,0.3,1.6093476939431082
6313-76958-0024,91,0.0,-1.5,0.0,1.5
6313-76958-0025,91,0.0,-1.5,0.0,1.5
6313-76958-0026,25,-1.5,0.0,-0.6,1.6155494421403511
6313-76958-0027,10,1.5,1.5,-1.0,2.345207879911715
6313-76958-0028,205,-2.0,0.0,0.0,2.0
6313-76958-0029,10,1.5,1.5,-1.0,2.345207879911715
6313-76958-0030,14,1.5,-0.5,-1.0,1.8708286933869707
6313-76958-0031,17,1.0,-1.5,-1.0,2.0615528128088303
6319-275224-0000,151,0.0,1.5,1.0,1.8027756377319946
6319-275224-0002,220,-0.75,-0.5,0.3,0.95
6319-275224-0003,80,0.5,1.5,0.0,1.5811388300841898
6319-275224-0004,67,0.0,-1.5,-0.3,1.5297058540778354
6319-275224-0007,237,2.0,1.0,0.6,2.3151673805580453
6319-275224-0009,249,0.75,-1.0,1.0,1.6007810593582121
6319-275224-0010,101,-1.0,1.5,0.3,1.8275666882497066
6319-275224-0012,83,1.5,1.0,0.0,1.8027756377319946
6319-275224-0013,108,1.5,0.5,0.3,1.6093476939431082
6319-275224-0014,212,1.75,0.0,0.0,1.75
6319-275224-0015,224,0.0,-0.75,0.3,0.8077747210701756
6319-275224-0016,194,-1.5,-1.25,-0.3,1.975474626513841
6319-275224-0017,148,-1.5,1.5,1.0,2.345207879911715
6319-275224-0018,236,1.75,1.0,0.6,2.102974084481309
6319-275224-0019,193,-2.0,-0.5,-0.3,2.083266665599966
6319-275224-0020,103,0.0,1.5,0.3,1.5297058540778354
6319-57405-0000,166,-1.5,-1.5,1.0,2.345207879911715
6319-57405-0001,197,-1.5,0.25,-0.3,1.55
6319-57405-0002,120,-1.5,-0.5,0.3,1.6093476939431082
6319-57405-0003,176,-0.5,0.75,-1.0,1.346291201783626
6319-57405-0004,18,0.5,-1.5,-1.0,1.8708286933869707
6319-57405-0005,10,1.5,1.5,-1.0,2.345207879911715
6319-57405-0006,61,1.5,0.0,-0.3,1.5297058540778354
6319-57405-0007,53,-1.0,1.5,-0.3,1.8275666882497066
6319-57405-0010,144,-1.5,-0.5,0.6,1.6911534525287764
6319-57405-0011,71,-1.5,-1.0,-0.3,1.8275666882497066
6319-57405-0012,25,-1.5,0.0,-0.6,1.6155494421403511
6319-64726-0000,185,-2.0,-0.25,-0.6,2.102974084481309
6319-64726-0003,152,0.5,1.5,1.0,1.8708286933869707
6319-64726-0005,233,-0.75,1.25,0.6,1.5763882770434445
6319-64726-0006,54,-0.5,1.5,-0.3,1.6093476939431082
6319-64726-0008,231,-0.75,1.0,0.6,1.3865424623862046
6319-64726-0009,52,-1.5,1.5,-0.3,2.142428528562855
6319-64726-0010,156,1.5,0.5,1.0,1.8708286933869707
6319-64726-0011,160,1.5,-1.5,1.0,2.345207879911715
6319-64726-0012,148,-1.5,1.5,1.0,2.345207879911715
6319-64726-0013,154,1.5,1.5,1.0,2.345207879911715
6319-64726-0014,41,1.0,-1.5,-0.6,1.9
6319-64726-0015,191,1.25,-0.5,-0.6,1.4739402972983675
6319-64726-0016,206,-2.0,0.75,0.0,2.1360009363293826
6319-64726-0017,217,-1.75,0.5,0.3,1.8445866745696717
6319-64726-0020,117,-1.0,-1.5,0.3,1.8275666882497066
6345-64257-0000,242,-1.75,1.0,1.0,2.25
6345-64257-0002,103,0.0,1.5,0.3,1.5297058540778354
6345-64257-0003,244,0.75,0.5,1.0,1.346291201783626
6345-64257-0004,113,1.0,-1.5,0.3,1.8275666882497066
6345-64257-0005,139,0.0,-1.5,0.6,1.6155494421403511
6345-64257-0006,170,-0.75,-1.25,-1.0,1.7677669529663689
6345-64257-0007,30,-0.5,1.5,-0.6,1.6911534525287764
6345-64257-0008,232,-1.0,1.25,0.6,1.7095320997278758
6345-64257-0010,120,-1.5,-0.5,0.3,1.6093476939431082
6345-64257-0011,17,1.0,-1.5,-1.0,2.0615528128088303
6345-64257-0012,78,-0.5,1.5,0.0,1.5811388300841898
6345-64257-0013,101,-1.0,1.5,0.3,1.8275666882497066
6345-64257-0014,65,1.0,-1.5,-0.3,1.8275666882497066
6345-64257-0015,65,1.0,-1.5,-0.3,1.8275666882497066
6345-64257-0016,39,1.5,-1.0,-0.6,1.9
6345-64257-0017,214,1.0,-0.5,0.0,1.118033988749895
6345-64257-0018,179,-2.0,1.0,-1.0,2.449489742783178
6345-64257-0019,220,-0.75,-0.5,0.3,0.95
6345-64257-0020,176,-0.5,0.75,-1.0,1.346291201783626
6345-93302-0000,84,1.5,0.5,0.0,1.5811388300841898
6345-93302-0001,14,1.5,-0.5,-1.0,1.8708286933869707
6345-93302-0002,243,-1.5,1.25,1.0,2.1937410968480306
6345-93302-0003,109,1.5,0.0,0.3,1.5297058540778354
6345-93302-0004,82,1.5,1.5,0.0,2.1213203435596424
6345-93302-0005,129,1.0,1.5,0.6,1.9
6345-93302-0006,159,1.5,-1.0,1.0,2.0615528128088303
6345-93302-0007,103,0.0,1.5,0.3,1.5297058540778354
6345-93302-0008,58,1.5,1.5,-0.3,2.142428528562855
6345-93302-0009,136,1.5,-1.5,0.6,2.2045407685048604
6345-93302-0010,120,-1.5,-0.5,0.3,1.6093476939431082
6345-93302-0011,124,-1.5,1.5,0.6,2.2045407685048604
6345-93302-0012,10,1.5,1.5,-1.0,2.345207879911715
6345-93302-0013,92,-0.5,-1.5,0.0,1.5811388300841898
6345-93302-0014,72,-1.5,-0.5,-0.3,1.6093476939431082
6345-93302-0015,240,0.75,-1.5,0.6,1.7811513130556875
6345-93302-0016,239,1.75,-1.25,0.6,2.2327113561766105
6345-93302-0017,64,1.5,-1.5,-0.3,2.142428528562855
6345-93302-0018,194,-1.5,-1.25,-0.3,1.975474626513841
6345-93302-0019,160,1.5,-1.5,1.0,2.345207879911715
6345-93302-0020,152,0.5,1.5,1.0,1.8708286933869707
6345-93302-0021,9,1.0,1.5,-1.0,2.0615528128088303
6345-93302-0022,213,1.25,-0.25,0.0,1.2747548783981961
6345-93302-0023,202,1.0,0.5,-0.3,1.1575836902790226
6345-93302-0024,247,1.75,-0.25,1.0,2.03100960115899
6345-93302-0025,182,-1.25,-1.25,-0.6,1.8668154702594468
6345-93302-0026,163,0.0,-1.5,1.0,1.8027756377319946
6345-93302-0027,92,-0.5,-1.5,0.0,1.5811388300841898
6345-93302-0028,159,1.5,-1.0,1.0,2.0615528128088303
6345-93306-0002,191,1.25,-0.5,-0.6,1.4739402972983675
6345-93306-0003,238,1.5,-0.75,0.6,1.7811513130556875
6345-93306-0004,170,-0.75,-1.25,-1.0,1.7677669529663689
6345-93306-0005,26,-1.5,0.5,-0.6,1.6911534525287764
6345-93306-0006,101,-1.0,1.5,0.3,1.8275666882497066
6345-93306-0007,100,-1.5,1.5,0.3,2.142428528562855
6345-93306-0008,70,-1.5,-1.5,-0.3,2.142428528562855
6345-93306-0009,26,-1.5,0.5,-0.6,1.6911534525287764
6345-93306-0010,178,-2.0,0.5,-1.0,2.29128784747792
6345-93306-0011,124,-1.5,1.5,0.6,2.2045407685048604
6345-93306-0012,172,1.25,-1.5,-1.0,2.1937410968480306
6345-93306-0013,102,-0.5,1.5,0.3,1.6093476939431082
6345-93306-0014,111,1.5,-1.0,0.3,1.8275666882497066
6345-93306-0015,31,0.0,1.5,-0.6,1.6155494421403511
6345-93306-0016,183,-0.75,-0.75,-0.6,1.218605760695394
6345-93306-0017,62,1.5,-0.5,-0.3,1.6093476939431082
6345-93306-0018,146,-1.5,0.5,1.0,1.8708286933869707
6345-93306-0019,3,-1.5,1.0,-1.0,2.0615528128088303
6345-93306-0020,223,-0.5,-1.0,0.3,1.1575836902790226
6345-93306-0021,3,-1.5,1.0,-1.0,2.0615528128088303
6345-93306-0022,227,-0.25,1.0,0.3,1.0735455276791945
6345-93306-0023,199,-1.5,1.25,-0.3,1.975474626513841
6345-93306-0024,245,1.0,0.75,1.0,1.6007810593582121
6345-93306-0025,170,-0.75,-1.25,-1.0,1.7677669529663689
652-129742-0000,87,1.5,-1.0,0.0,1.8027756377319946
652-129742-0001,51,-1.5,1.0,-0.3,1.8275666882497066
652-129742-0002,220,-0.75,-0.5,0.3,0.95
652-129742-0003,98,-1.5,0.5,0.3,1.6093476939431082
652-129742-0004,9,1.0,1.5,-1.0,2.0615528128088303
652-129742-0005,227,-0.25,1.0,0.3,1.0735455276791945
652-129742-0006,244,0.75,0.5,1.0,1.346291201783626
652-129742-0007,137,1.0,-1.5,0.6,1.9
652-129742-0008,107,1.5,1.0,0.3,1.8275666882497066
652-129742-0010,113,1.0,-1.5,0.3,1.8275666882497066
652-129742-0011,169,-2.0,-1.0,-1.0,2.449489742783178
652-129742-0012,236,1.75,1.0,0.6,2.102974084481309
652-129742-0013,219,-1.5,-0.25,0.3,1.55
652-129742-0014,84,1.5,0.5,0.0,1.5811388300841898
652-129742-0015,82,1.5,1.5,0.0,2.1213203435596424
652-129742-0017,127,0.0,1.5,0.6,1.6155494421403511
652-129742-0018,60,1.5,0.5,-0.3,1.6093476939431082
652-129742-0019,16,1.5,-1.5,-1.0,2.345207879911715
652-129742-0020,67,0.0,-1.5,-0.3,1.5297058540778354
652-130726-0000,223,-0.5,-1.0,0.3,1.1575836902790226
652-130726-0001,189,0.25,0.75,-0.6,0.9924716620639604
652-130726-0003,197,-1.5,0.25,-0.3,1.55
652-130726-0005,136,1.5,-1.5,0.6,2.2045407685048604
652-130726-0006,138,0.5,-1.5,0.6,1.6911534525287764
652-130726-0007,95,-1.5,-1.0,0.0,1.8027756377319946
652-130726-0008,120,-1.5,-0.5,0.3,1.6093476939431082
652-130726-0009,51,-1.5,1.0,-0.3,1.8275666882497066
652-130726-0010,156,1.5,0.5,1.0,1.8708286933869707
652-130726-0012,179,-2.0,1.0,-1.0,2.449489742783178
652-130726-0013,161,1.0,-1.5,1.0,2.0615528128088303
652-130726-0014,191,1.25,-0.5,-0.6,1.4739402972983675
652-130726-0015,5,-1.0,1.5,-1.0,2.0615528128088303
652-130726-0016,90,0.5,-1.5,0.0,1.5811388300841898
652-130726-0017,238,1.5,-0.75,0.6,1.7811513130556875
652-130726-0018,172,1.25,-1.5,-1.0,2.1937410968480306
652-130726-0019,166,-1.5,-1.5,1.0,2.345207879911715
652-130726-0020,76,-1.5,1.5,0.0,2.1213203435596424
652-130726-0021,170,-0.75,-1.25,-1.0,1.7677669529663689
652-130726-0023,17,1.0,-1.5,-1.0,2.0615528128088303
652-130726-0024,148,-1.5,1.5,1.0,2.345207879911715
652-130726-0025,245,1.0,0.75,1.0,1.6007810593582121
652-130726-0026,61,1.5,0.0,-0.3,1.5297058540778354
652-130726-0027,190,0.75,-0.25,-0.6,0.9924716620639604
652-130726-0028,211,1.75,1.5,0.0,2.3048861143232218
652-130726-0029,67,0.0,-1.5,-0.3,1.5297058540778354
652-130726-0030,45,-1.0,-1.5,-0.6,1.9
652-130726-0031,12,1.5,0.5,-1.0,1.8708286933869707
652-130726-0032,26,-1.5,0.5,-0.6,1.6911534525287764
652-130726-0033,26,-1.5,0.5,-0.6,1.6911534525287764
652-130726-0034,163,0.0,-1.5,1.0,1.8027756377319946
652-130726-0035,122,-1.5,0.5,0.6,1.6911534525287764
652-130737-0000,98,-1.5,0.5,0.3,1.6093476939431082
652-130737-0001,221,-0.5,-0.75,0.3,0.95
652-130737-0002,141,-1.0,-1.5,0.6,1.9
652-130737-0003,223,-0.5,-1.0,0.3,1.1575836902790226
652-130737-0004,217,-1.75,0.5,0.3,1.8445866745696717
652-130737-0005,134,1.5,-0.5,0.6,1.6911534525287764
652-130737-0006,242,-1.75,1.0,1.0,2.25
652-130737-0007,63,1.5,-1.0,-0.3,1.8275666882497066
652-130737-0008,112,1.5,-1.5,0.3,2.142428528562855
652-130737-0009,116,-0.5,-1.5,0.3,1.6093476939431082
652-130737-0010,239,1.75,-1.25,0.6,2.2327113561766105
652-130737-0011,3,-1.5,1.0,-1.0,2.0615528128088303
652-130737-0012,183,-0.75,-0.75,-0.6,1.218605760695394
652-130737-0013,174,1.0,1.25,-1.0,1.8874586088176875
777-126732-0000,221,-0.5,-0.75,0.3,0.95
777-126732-0001,139,0.0,-1.5,0.6,1.6155494421403511
777-126732-0002,69,-1.0,-1.5,-0.3,1.8275666882497066
777-126732-0003,24,-1.5,-0.5,-1.0,1.8708286933869707
777-126732-0004,239,1.75,-1.25,0.6,2.2327113561766105
777-126732-0005,82,1.5,1.5,0.0,2.1213203435596424
777-126732-0006,50,-1.5,0.5,-0.3,1.6093476939431082
777-126732-0008,170,-0.75,-1.25,-1.0,1.7677669529663689
777-126732-0009,64,1.5,-1.5,-0.3,2.142428528562855
777-126732-0010,95,-1.5,-1.0,0.0,1.8027756377319946
777-126732-0011,76,-1.5,1.5,0.0,2.1213203435596424
777-126732-0012,87,1.5,-1.0,0.0,1.8027756377319946
777-126732-0014,118,-1.5,-1.5,0.3,2.142428528562855
777-126732-0015,153,1.0,1.5,1.0,2.0615528128088303
777-126732-0017,243,-1.5,1.25,1.0,2.1937410968480306
777-126732-0018,107,1.5,1.0,0.3,1.8275666882497066
777-126732-0019,205,-2.0,0.0,0.0,2.0
777-126732-0020,138,0.5,-1.5,0.6,1.6911534525287764
777-126732-0021,205,-2.0,0.0,0.0,2.0
777-126732-0022,231,-0.75,1.0,0.6,1.3865424623862046
777-126732-0023,209,-0.25,0.75,0.0,0.7905694150420949
777-126732-0025,65,1.0,-1.5,-0.3,1.8275666882497066
777-126732-0026,36,1.5,0.5,-0.6,1.6911534525287764
777-126732-0027,243,-1.5,1.25,1.0,2.1937410968480306
777-126732-0029,181,-2.0,-1.5,-0.6,2.570992026436488
777-126732-0030,167,-1.5,-1.0,1.0,2.0615528128088303
777-126732-0031,233,-0.75,1.25,0.6,1.5763882770434445
777-126732-0032,235,0.75,0.75,0.6,1.218605760695394
777-126732-0033,86,1.5,-0.5,0.0,1.5811388300841898
777-126732-0034,176,-0.5,0.75,-1.0,1.346291201783626
777-126732-0035,172,1.25,-1.5,-1.0,2.1937410968480306
777-126732-0036,114,0.5,-1.5,0.3,1.6093476939431082
777-126732-0037,232,-1.0,1.25,0.6,1.7095320997278758
777-126732-0038,75,-1.5,1.0,0.0,1.8027756377319946
777-126732-0039,190,0.75,-0.25,-0.6,0.9924716620639604
777-126732-0040,161,1.0,-1.5,1.0,2.0615528128088303
777-126732-0041,130,1.5,1.5,0.6,2.2045407685048604
777-126732-0042,182,-1.25,-1.25,-0.6,1.8668154702594468
777-126732-0043,240,0.75,-1.5,0.6,1.7811513130556875
777-126732-0044,204,1.75,-1.25,-0.3,2.1714050750608465
777-126732-0045,233,-0.75,1.25,0.6,1.5763882770434445
777-126732-0046,144,-1.5,-0.5,0.6,1.6911534525287764
777-126732-0047,194,-1.5,-1.25,-0.3,1.975474626513841
777-126732-0048,26,-1.5,0.5,-0.6,1.6911534525287764
777-126732-0049,11,1.5,1.0,-1.0,2.0615528128088303
777-126732-0050,217,-1.75,0.5,0.3,1.8445866745696717
777-126732-0051,53,-1.0,1.5,-0.3,1.8275666882497066
777-126732-0052,83,1.5,1.0,0.0,1.8027756377319946
777-126732-0053,188,-1.25,0.75,-0.6,1.5763882770434445
777-126732-0054,88,1.5,-1.5,0.0,2.1213203435596424
777-126732-0055,33,1.0,1.5,-0.6,1.9
777-126732-0056,24,-1.5,-0.5,-1.0,1.8708286933869707
777-126732-0057,194,-1.5,-1.25,-0.3,1.975474626513841
777-126732-0058,198,-2.0,0.5,-0.3,2.083266665599966
777-126732-0059,76,-1.5,1.5,0.0,2.1213203435596424
777-126732-0060,41,1.0,-1.5,-0.6,1.9
777-126732-0061,77,-1.0,1.5,0.0,1.8027756377319946
777-126732-0062,85,1.5,0.0,0.0,1.5
777-126732-0064,164,-0.5,-1.5,1.0,1.8708286933869707
777-126732-0065,47,-1.5,-1.0,-0.6,1.9
777-126732-0066,59,1.5,1.0,-0.3,1.8275666882497066
777-126732-0067,198,-2.0,0.5,-0.3,2.083266665599966
777-126732-0068,54,-0.5,1.5,-0.3,1.6093476939431082
777-126732-0069,141,-1.0,-1.5,0.6,1.9
777-126732-0070,225,1.0,-0.5,0.3,1.1575836902790226
777-126732-0071,78,-0.5,1.5,0.0,1.5811388300841898
777-126732-0072,132,1.5,0.5,0.6,1.6911534525287764
777-126732-0073,125,-1.0,1.5,0.6,1.9
777-126732-0074,25,-1.5,0.0,-0.6,1.6155494421403511
777-126732-0075,169,-2.0,-1.0,-1.0,2.449489742783178
777-126732-0076,88,1.5,-1.5,0.0,2.1213203435596424
777-126732-0077,101,-1.0,1.5,0.3,1.8275666882497066
777-126732-0078,20,-0.5,-1.5,-1.0,1.8708286933869707
777-126732-0079,200,-0.75,0.75,-0.3,1.1022703842524302
777-126732-0080,75,-1.5,1.0,0.0,1.8027756377319946
777-126732-0081,48,-1.5,-0.5,-0.6,1.6911534525287764
7850-111771-0000,156,1.5,0.5,1.0,1.8708286933869707
7850-111771-0001,203,1.5,-0.25,-0.3,1.55
7850-111771-0002,216,0.0,-1.0,0.0,1.0
7850-111771-0003,247,1.75,-0.25,1.0,2.03100960115899
7850-111771-0004,93,-1.0,-1.5,0.0,1.8027756377319946
7850-111771-0005,86,1.5,-0.5,0.0,1.5811388300841898
7850-111771-0006,23,-1.5,-1.0,-1.0,2.0615528128088303
7850-111771-0007,48,-1.5,-0.5,-0.6,1.6911534525287764
7850-111771-0008,21,-1.0,-1.5,-1.0,2.0615528128088303
7850-111771-0009,187,-1.5,0.75,-0.6,1.7811513130556875
7850-281318-0000,93,-1.0,-1.5,0.0,1.8027756377319946
7850-281318-0001,50,-1.5,0.5,-0.3,1.6093476939431082
7850-281318-0002,227,-0.25,1.0,0.3,1.0735455276791945
7850-281318-0003,141,-1.0,-1.5,0.6,1.9
7850-281318-0004,124,-1.5,1.5,0.6,2.2045407685048604
7850-281318-0005,23,-1.5,-1.0,-1.0,2.0615528128088303
7850-281318-0006,116,-0.5,-1.5,0.3,1.6093476939431082
7850-281318-0007,162,0.5,-1.5,1.0,1.8708286933869707
7850-281318-0008,157,1.5,0.0,1.0,1.8027756377319946
7850-281318-0009,84,1.5,0.5,0.0,1.5811388300841898
7850-281318-0011,2,-1.5,0.5,-1.0,1.8708286933869707
7850-281318-0012,70,-1.5,-1.5,-0.3,2.142428528562855
7850-281318-0013,66,0.5,-1.5,-0.3,1.6093476939431082
7850-281318-0014,150,-0.5,1.5,1.0,1.8708286933869707
7850-281318-0015,106,1.5,1.5,0.3,2.142428528562855
7850-281318-0016,156,1.5,0.5,1.0,1.8708286933869707
7850-281318-0017,117,-1.0,-1.5,0.3,1.8275666882497066
7850-281318-0018,69,-1.0,-1.5,-0.3,1.8275666882497066
7850-281318-0019,232,-1.0,1.25,0.6,1.7095320997278758
7850-281318-0020,40,1.5,-1.5,-0.6,2.2045407685048604
7850-281318-0021,234,-0.5,1.25,0.6,1.4739402972983675
7850-281318-0022,59,1.5,1.0,-0.3,1.8275666882497066
7850-281318-0023,22,-1.5,-1.5,-1.0,2.345207879911715
7850-286674-0000,210,0.5,1.0,0.0,1.118033988749895
7850-286674-0001,21,-1.0,-1.5,-1.0,2.0615528128088303
7850-286674-0002,226,1.0,0.0,0.3,1.044030650891055
7850-286674-0003,236,1.75,1.0,0.6,2.102974084481309
7850-286674-0004,94,-1.5,-1.5,0.0,2.1213203435596424
7850-286674-0005,46,-1.5,-1.5,-0.6,2.2045407685048604
7850-286674-0006,30,-0.5,1.5,-0.6,1.6911534525287764
7850-286674-0007,234,-0.5,1.25,0.6,1.4739402972983675
7850-286674-0008,182,-1.25,-1.25,-0.6,1.8668154702594468
7850-286674-0009,174,1.0,1.25,-1.0,1.8874586088176875
7850-286674-0011,115,0.0,-1.5,0.3,1.5297058540778354
7850-286674-0012,33,1.0,1.5,-0.6,1.9
7850-286674-0013,223,-0.5,-1.0,0.3,1.1575836902790226
7850-286674-0014,71,-1.5,-1.0,-0.3,1.8275666882497066
7850-286674-0015,44,-0.5,-1.5,-0.6,1.6911534525287764
7850-286674-0016,120,-1.5,-0.5,0.3,1.6093476939431082
7850-286674-0017,157,1.5,0.0,1.0,1.8027756377319946
7850-73752-0000,189,0.25,0.75,-0.6,0.9924716620639604
7850-73752-0001,86,1.5,-0.5,0.0,1.5811388300841898
7850-73752-0002,195,-1.0,-0.75,-0.3,1.285496013218244
7850-73752-0004,190,0.75,-0.25,-0.6,0.9924716620639604
7850-73752-0005,105,1.0,1.5,0.3,1.8275666882497066
7850-73752-0006,200,-0.75,0.75,-0.3,1.1022703842524302
7850-73752-0007,224,0.0,-0.75,0.3,0.8077747210701756
7850-73752-0008,118,-1.5,-1.5,0.3,2.142428528562855
7850-73752-0009,15,1.5,-1.0,-1.0,2.0615528128088303
7850-73752-0011,115,0.0,-1.5,0.3,1.5297058540778354
7850-73752-0012,59,1.5,1.0,-0.3,1.8275666882497066
7850-73752-0013,191,1.25,-0.5,-0.6,1.4739402972983675
7850-73752-0014,103,0.0,1.5,0.3,1.5297058540778354
7850-73752-0015,142,-1.5,-1.5,0.6,2.2045407685048604
7850-73752-0016,233,-0.75,1.25,0.6,1.5763882770434445
7850-73752-0017,211,1.75,1.5,0.0,2.3048861143232218
7850-73752-0019,177,-1.25,0.25,-1.0,1.620185174601965
7976-105575-0000,155,1.5,1.0,1.0,2.0615528128088303
7976-105575-0001,153,1.0,1.5,1.0,2.0615528128088303
7976-105575-0002,154,1.5,1.5,1.0,2.345207879911715
7976-105575-0003,232,-1.0,1.25,0.6,1.7095320997278758
7976-105575-0004,94,-1.5,-1.5,0.0,2.1213203435596424
7976-105575-0005,223,-0.5,-1.0,0.3,1.1575836902790226
7976-105575-0006,182,-1.25,-1.25,-0.6,1.8668154702594468
7976-105575-0007,221,-0.5,-0.75,0.3,0.95
7976-105575-0008,26,-1.5,0.5,-0.6,1.6911534525287764
7976-105575-0009,212,1.75,0.0,0.0,1.75
7976-105575-0010,28,-1.5,1.5,-0.6,2.2045407685048604
7976-105575-0011,28,-1.5,1.5,-0.6,2.2045407685048604
7976-105575-0012,248,0.75,-0.75,1.0,1.4577379737113252
7976-105575-0013,238,1.5,-0.75,0.6,1.7811513130556875
7976-105575-0014,4,-1.5,1.5,-1.0,2.345207879911715
7976-105575-0015,92,-0.5,-1.5,0.0,1.5811388300841898
7976-105575-0016,5,-1.0,1.5,-1.0,2.0615528128088303
7976-105575-0017,90,0.5,-1.5,0.0,1.5811388300841898
7976-105575-0018,50,-1.5,0.5,-0.3,1.6093476939431082
7976-105575-0019,188,-1.25,0.75,-0.6,1.5763882770434445
7976-105575-0020,1,-1.5,0.0,-1.0,1.8027756377319946
7976-105575-0021,12,1.5,0.5,-1.0,1.8708286933869707
7976-105575-0022,98,-1.5,0.5,0.3,1.6093476939431082
7976-105575-0023,2,-1.5,0.5,-1.0,1.8708286933869707
7976-105575-0024,178,-2.0,0.5,-1.0,2.29128784747792
7976-105575-0025,167,-1.5,-1.0,1.0,2.0615528128088303
7976-105575-0026,43,0.0,-1.5,-0.6,1.6155494421403511
7976-105575-0027,188,-1.25,0.75,-0.6,1.5763882770434445
7976-105575-0028,98,-1.5,0.5,0.3,1.6093476939431082
7976-105575-0029,111,1.5,-1.0,0.3,1.8275666882497066
7976-110124-0000,101,-1.0,1.5,0.3,1.8275666882497066
7976-110124-0001,139,0.0,-1.5,0.6,1.6155494421403511
7976-110124-0002,85,1.5,0.0,0.0,1.5
7976-110124-0003,43,0.0,-1.5,-0.6,1.6155494421403511
7976-110124-0004,181,-2.0,-1.5,-0.6,2.570992026436488
7976-110124-0005,152,0.5,1.5,1.0,1.8708286933869707
7976-110124-0006,7,0.0,1.5,-1.0,1.8027756377319946
7976-110124-0007,2,-1.5,0.5,-1.0,1.8708286933869707
7976-110124-0008,187,-1.5,0.75,-0.6,1.7811513130556875
7976-110124-0009,252,-1.5,-1.25,1.0,2.1937410968480306
